TIME, PDP_Voltage, PDP_Total_Currentasfasf, PDP_DT_FL_Current, PDP_DT_FR_Current, PDP_DT_RL_Current, PDP_DT_RR_Current, Hopper_Motor_Current, Climber_Motor1_Current, Climber_Motor2_Current, Intake_Motor_Current, Shooter_Motor_Current, RIO_Loop_Time, RIO_Cpu_Load, RIO_RAM_Usage, Driver_FwdRev_cmd, Driver_Strafe_cmd, Driver_Rotate_cmd, Driver_Vision_Align_Desired, Auton_DT_FL_Desired_Velocity, Auton_DT_FR_Desired_Velocity, Auton_DT_RL_Desired_Velocity, Auton_DT_RR_Desired_Velocity, DT_Running_Closed_Loop, Robot_FwdRev_Vel, Robot_Strafe_Vel, Robot_Pose_Angle, Op_Gear_Release_Desired, Shot_State_Command, Hopper_Feed_Cmd, Intake_Speed_Cmd, Op_Intake_Desired, Op_Eject_Desired, Climb_Speed_Cmd, Shooter_Desired_Velocity, Shooter_Actual_Velocity, Shooter_Motor_Cmd, Shooter_Velocity_OK, FL_Motor_Cmd, FR_Motor_Cmd, RL_Motor_Cmd, RR_Motor_Cmd, FL_Wheel_Velocity, FR_Wheel_Velocity, RL_Wheel_Velocity, RR_Wheel_Velocity, Vision_System_Online, Valid_Vision_Target_Found, Vision_Target_Angle, Vision_Target_Range, Vision_Process_Time, Vision_CoProc_FPS, Vision_CoProc_CPU_load, Vision_CoProc_Mem_load, Vision_Align_Possible, Vision_DT_FwdRev_Cmd, Vision_DT_Rotate_Cmd, Vision_Align_On_Target, Vision_Align_State, Air_Pressure, 
sec, V, A, A, A, A, A, A, A, A, A, A, msec, %, %, cmd, cmd, cmd, bit, RPM, RPM, RPM, RPM, bit, ft/sec, ft/sec, deg, bit, bits, cmd, cmd, bit, bit, cmd, rpm, rpm, rpm, bit, cmd, cmd, cmd, cmd, rpm, rpm, rpm, rpm, bit, bit, deg, ft, msec, frames/sec, %, %, bit, cmd, cmd, cmd, states, psi, 
79.165705, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.32200000000671, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1607875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.71697311586847, 62.83100000000559, 14.684719081324376, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.184733, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.13100000000577, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1607375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 62.71199999994133, 14.746869976850249, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.204228, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.189000000006217, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1593125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 62.71199999994133, 14.746869976850249, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.224558, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.995000000008076, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.15817500000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 62.71199999994133, 14.746869976850249, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.245395, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.715000000004466, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.157725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.31599999999162, 14.732096819349595, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.265108, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.743000000004827, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.161325000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.31599999999162, 14.732096819349595, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.284845, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0829999999990605, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.161075000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.31599999999162, 14.732096819349595, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.304393, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.127000000001658, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.31599999999162, 14.732096819349595, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.324762, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.889000000005694, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.15775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.21999999997206, 14.689464715905551, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.344986, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.011999999993577, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.15875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.21999999997206, 14.689464715905551, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.36553, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.440000000007217, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.21999999997206, 14.689464715905551, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.385546, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.447000000003754, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.159475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.587999999988824, 14.790273915855197, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.404982, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.9539999999979045, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.587999999988824, 14.790273915855197, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.425148, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.375999999998271, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.587999999988824, 14.790273915855197, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.444672, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.583999999998923, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1575625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.587999999988824, 14.790273915855197, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.465631, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2629999999993515, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.06299999996554, 14.685797365369359, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.483621, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.984000000007427, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156487500000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.06299999996554, 14.685797365369359, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.320069324999999, 
79.503751, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.19599999999798, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.15695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.06299999996554, 14.685797365369359, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.524046, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.897999999997182, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.154725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.06299999996554, 14.685797365369359, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.54432, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.140000000011469, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.52099999994971, 10.977550908395704, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.5655, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.057000000007861, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.52099999994971, 10.977550908395704, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.58474, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.048000000002162, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.157587500000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.52099999994971, 10.977550908395704, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.604484, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.726999999993154, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.159662499999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.52099999994971, 10.977550908395704, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.624156, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.963000000008378, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.158725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.709000000031665, 14.576409538816451, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.644948, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.039999999993938, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.15698750000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.709000000031665, 14.576409538816451, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.665927, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.679000000000656, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.709000000031665, 14.576409538816451, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.684655, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.001999999990403, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.158300000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.163999999989755, 14.622876027244892, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.704501, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.348999999995385, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.157525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.163999999989755, 14.622876027244892, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.724226, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0370000000015125, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.157275000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.163999999989755, 14.622876027244892, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.745185, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.165000000005193, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.158275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.052000000025146, 14.622020763266496, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.765555, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.516000000000076, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.158975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.052000000025146, 14.622020763266496, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.785902, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.187999999989756, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.157675000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.052000000025146, 14.622020763266496, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.804142, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.24599999999964, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1570625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.052000000025146, 14.622020763266496, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.824304, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.813999999996099, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156487500000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.42000000004191, 14.806479315361056, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.844781, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.858999999996172, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1559125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.42000000004191, 14.806479315361056, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.866281, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.934999999993806, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.155237500000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.42000000004191, 14.806479315361056, 96.2, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.886312, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.49999999999784, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156512500000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.71697311586847, 67.27700000000186, 14.55921962581621, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.904419, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.413000000004331, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.156762500000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.71697311586847, 67.27700000000186, 14.55921962581621, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.92482, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.913000000001944, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1557625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.71697311586847, 67.27700000000186, 14.55921962581621, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
79.944606, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1059999999978345, 35.3, 85.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.1564125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.71697311586847, 67.27700000000186, 14.55921962581621, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
